time, co2(ppm), temperature(C), rel_humidity(percent)
01-09-2023 01:04:56, 1685, 20.58, 71.07
01-09-2023 01:05:01, 1686, 20.57, 71.00
01-09-2023 01:05:06, 1686, 20.57, 71.06
01-09-2023 01:05:11, 1687, 20.55, 71.03
01-09-2023 01:05:16, 1686, 20.57, 71.04
01-09-2023 01:05:21, 1687, 20.57, 71.03
01-09-2023 01:05:26, 1686, 20.57, 71.03
01-09-2023 01:05:31, 1687, 20.56, 71.05
01-09-2023 01:05:36, 1687, 20.55, 71.02
01-09-2023 01:05:41, 1686, 20.56, 71.05
01-09-2023 01:05:46, 1684, 20.58, 71.03
01-09-2023 01:05:51, 1686, 20.57, 71.02
01-09-2023 01:05:56, 1687, 20.58, 71.00
01-09-2023 01:06:01, 1686, 20.55, 71.02
01-09-2023 01:06:06, 1686, 20.57, 71.02
01-09-2023 01:06:11, 1686, 20.56, 71.02
01-09-2023 01:06:16, 1686, 20.57, 71.02
01-09-2023 01:06:21, 1686, 20.56, 71.06
01-09-2023 01:06:26, 1686, 20.57, 71.01
01-09-2023 01:06:31, 1685, 20.59, 70.99
01-09-2023 01:06:36, 1684, 20.57, 71.00
01-09-2023 01:06:41, 1684, 20.58, 71.01
01-09-2023 01:06:46, 1684, 20.57, 71.01
01-09-2023 01:06:51, 1685, 20.54, 71.04
01-09-2023 01:06:56, 1684, 20.57, 71.01
01-09-2023 01:07:01, 1684, 20.58, 71.00
01-09-2023 01:07:06, 1685, 20.57, 70.99
01-09-2023 01:07:11, 1684, 20.57, 70.95
01-09-2023 01:07:16, 1685, 20.58, 71.00
01-09-2023 01:07:21, 1685, 20.56, 70.96
01-09-2023 01:07:26, 1685, 20.57, 70.98
01-09-2023 01:07:31, 1684, 20.57, 71.03
01-09-2023 01:07:36, 1682, 20.59, 71.02
01-09-2023 01:07:41, 1683, 20.58, 71.01
01-09-2023 01:07:46, 1682, 20.58, 71.02
01-09-2023 01:07:51, 1682, 20.57, 70.99
01-09-2023 01:07:56, 1682, 20.57, 71.00
01-09-2023 01:08:01, 1683, 20.58, 70.99
01-09-2023 01:08:06, 1683, 20.56, 70.97
01-09-2023 01:08:11, 1683, 20.57, 70.98
01-09-2023 01:08:16, 1683, 20.56, 71.01
01-09-2023 01:08:21, 1683, 20.58, 71.03
01-09-2023 01:08:26, 1682, 20.57, 71.01
01-09-2023 01:08:32, 1683, 20.56, 71.02
01-09-2023 01:08:37, 1683, 20.55, 71.00
01-09-2023 01:08:42, 1684, 20.56, 71.02
01-09-2023 01:08:47, 1686, 20.58, 71.00
01-09-2023 01:08:52, 1688, 20.56, 71.02
01-09-2023 01:08:57, 1690, 20.57, 71.00
01-09-2023 01:09:02, 1690, 20.56, 71.01
01-09-2023 01:09:07, 1689, 20.56, 71.01
01-09-2023 01:09:12, 1690, 20.59, 71.00
01-09-2023 01:09:17, 1689, 20.58, 70.98
01-09-2023 01:09:22, 1689, 20.58, 70.97
01-09-2023 01:09:27, 1690, 20.57, 71.02
01-09-2023 01:09:32, 1689, 20.59, 71.00
01-09-2023 01:09:37, 1689, 20.58, 70.99
01-09-2023 01:09:42, 1689, 20.58, 70.98
01-09-2023 01:09:47, 1690, 20.57, 71.00
01-09-2023 01:09:52, 1691, 20.56, 70.98
01-09-2023 01:09:57, 1690, 20.58, 70.99
01-09-2023 01:10:02, 1689, 20.58, 70.97
01-09-2023 01:10:07, 1688, 20.57, 71.00
01-09-2023 01:10:12, 1688, 20.57, 70.92
01-09-2023 01:10:17, 1688, 20.56, 70.99
01-09-2023 01:10:22, 1688, 20.56, 70.98
01-09-2023 01:10:27, 1687, 20.58, 70.97
01-09-2023 01:10:32, 1688, 20.58, 70.96
01-09-2023 01:10:37, 1688, 20.57, 71.01
01-09-2023 01:10:42, 1689, 20.58, 71.03
01-09-2023 01:10:47, 1688, 20.55, 70.96
01-09-2023 01:10:52, 1689, 20.56, 70.96
01-09-2023 01:10:57, 1688, 20.56, 71.00
01-09-2023 01:11:02, 1689, 20.56, 71.00
01-09-2023 01:11:07, 1689, 20.56, 70.95
01-09-2023 01:11:12, 1689, 20.57, 71.00
01-09-2023 01:11:17, 1688, 20.55, 70.96
01-09-2023 01:11:22, 1687, 20.57, 70.99
01-09-2023 01:11:27, 1688, 20.57, 70.99
01-09-2023 01:11:32, 1687, 20.54, 70.96
01-09-2023 01:11:37, 1687, 20.58, 70.99
01-09-2023 01:11:42, 1686, 20.57, 70.95
01-09-2023 01:11:47, 1685, 20.57, 70.94
01-09-2023 01:11:52, 1684, 20.57, 70.98
01-09-2023 01:11:57, 1684, 20.58, 70.96
01-09-2023 01:12:02, 1684, 20.57, 70.92
01-09-2023 01:12:07, 1684, 20.56, 70.95
01-09-2023 01:12:12, 1683, 20.55, 70.96
01-09-2023 01:12:17, 1683, 20.58, 70.99
01-09-2023 01:12:22, 1682, 20.58, 70.95
01-09-2023 01:12:27, 1682, 20.58, 70.94
01-09-2023 01:12:32, 1682, 20.57, 70.98
01-09-2023 01:12:37, 1682, 20.59, 70.94
01-09-2023 01:12:42, 1683, 20.56, 70.93
01-09-2023 01:12:47, 1683, 20.57, 70.98
01-09-2023 01:12:52, 1683, 20.55, 70.94
01-09-2023 01:12:57, 1683, 20.58, 70.97
01-09-2023 01:13:02, 1683, 20.55, 70.96
01-09-2023 01:13:07, 1683, 20.54, 70.97
01-09-2023 01:13:12, 1683, 20.55, 70.96
01-09-2023 01:13:17, 1684, 20.56, 70.99
01-09-2023 01:13:22, 1684, 20.57, 71.00
01-09-2023 01:13:27, 1685, 20.57, 71.00
01-09-2023 01:13:32, 1685, 20.58, 70.98
01-09-2023 01:13:37, 1685, 20.58, 70.97
01-09-2023 01:13:42, 1685, 20.56, 70.93
01-09-2023 01:13:47, 1685, 20.57, 70.93
01-09-2023 01:13:52, 1686, 20.55, 70.99
01-09-2023 01:13:57, 1686, 20.58, 70.97
01-09-2023 01:14:02, 1686, 20.56, 71.00
01-09-2023 01:14:07, 1686, 20.57, 70.95
01-09-2023 01:14:12, 1686, 20.55, 70.97
01-09-2023 01:14:17, 1686, 20.55, 71.01
01-09-2023 01:14:22, 1687, 20.56, 70.97
01-09-2023 01:14:27, 1687, 20.55, 70.97
01-09-2023 01:14:32, 1687, 20.55, 70.92
01-09-2023 01:14:37, 1686, 20.57, 70.99
01-09-2023 01:14:42, 1686, 20.58, 70.97
01-09-2023 01:14:47, 1685, 20.57, 70.93
01-09-2023 01:14:52, 1685, 20.56, 70.97
01-09-2023 01:14:57, 1685, 20.58, 70.92
01-09-2023 01:15:02, 1686, 20.57, 71.00
01-09-2023 01:15:07, 1687, 20.58, 70.96
01-09-2023 01:15:12, 1686, 20.57, 70.95
01-09-2023 01:15:17, 1686, 20.56, 70.93
01-09-2023 01:15:22, 1685, 20.58, 70.98
01-09-2023 01:15:27, 1685, 20.54, 70.93
01-09-2023 01:15:32, 1684, 20.55, 70.96
01-09-2023 01:15:37, 1685, 20.56, 71.01
01-09-2023 01:15:42, 1685, 20.56, 70.99
01-09-2023 01:15:47, 1685, 20.55, 70.97
01-09-2023 01:15:52, 1686, 20.56, 71.00
01-09-2023 01:15:57, 1686, 20.58, 70.99
01-09-2023 01:16:02, 1687, 20.56, 70.92
01-09-2023 01:16:07, 1688, 20.56, 70.95
01-09-2023 01:16:12, 1688, 20.55, 70.95
01-09-2023 01:16:17, 1689, 20.57, 70.98
01-09-2023 01:16:22, 1690, 20.55, 70.99
01-09-2023 01:16:27, 1690, 20.58, 70.97
01-09-2023 01:16:32, 1691, 20.55, 70.96
01-09-2023 01:16:37, 1690, 20.55, 70.95
01-09-2023 01:16:42, 1690, 20.58, 70.96
01-09-2023 01:16:47, 1690, 20.57, 70.93
01-09-2023 01:16:52, 1690, 20.56, 70.97
01-09-2023 01:16:57, 1690, 20.56, 70.95
01-09-2023 01:17:02, 1690, 20.55, 70.97
01-09-2023 01:17:07, 1690, 20.55, 70.94
01-09-2023 01:17:12, 1690, 20.53, 70.93
01-09-2023 01:17:17, 1691, 20.55, 70.95
01-09-2023 01:17:22, 1691, 20.57, 70.98
01-09-2023 01:17:27, 1691, 20.58, 70.97
01-09-2023 01:17:32, 1691, 20.56, 70.93
01-09-2023 01:17:37, 1691, 20.57, 70.95
01-09-2023 01:17:42, 1692, 20.57, 70.95
01-09-2023 01:17:47, 1691, 20.55, 70.93
01-09-2023 01:17:52, 1691, 20.57, 70.92
01-09-2023 01:17:57, 1691, 20.55, 71.00
01-09-2023 01:18:02, 1690, 20.57, 71.00
01-09-2023 01:18:07, 1690, 20.55, 70.95
01-09-2023 01:18:12, 1690, 20.56, 70.98
01-09-2023 01:18:17, 1690, 20.54, 71.00
01-09-2023 01:18:22, 1690, 20.55, 70.96
01-09-2023 01:18:27, 1689, 20.52, 70.96
01-09-2023 01:18:32, 1690, 20.56, 71.02
01-09-2023 01:18:37, 1690, 20.56, 70.94
01-09-2023 01:18:42, 1690, 20.54, 70.95
01-09-2023 01:18:47, 1691, 20.55, 71.00
01-09-2023 01:18:52, 1691, 20.54, 70.98
01-09-2023 01:18:57, 1691, 20.53, 70.98
01-09-2023 01:19:02, 1692, 20.54, 70.96
01-09-2023 01:19:07, 1692, 20.56, 71.00
01-09-2023 01:19:12, 1692, 20.54, 70.99
01-09-2023 01:19:17, 1694, 20.56, 70.99
01-09-2023 01:19:22, 1694, 20.55, 70.93
01-09-2023 01:19:27, 1693, 20.56, 70.95
01-09-2023 01:19:32, 1693, 20.56, 70.97
01-09-2023 01:19:37, 1693, 20.55, 70.94
01-09-2023 01:19:42, 1693, 20.55, 70.99
01-09-2023 01:19:47, 1692, 20.56, 70.95
01-09-2023 01:19:52, 1693, 20.55, 70.93
01-09-2023 01:19:57, 1693, 20.57, 70.94
01-09-2023 01:20:02, 1692, 20.57, 70.97
01-09-2023 01:20:07, 1691, 20.54, 70.96
01-09-2023 01:20:12, 1691, 20.56, 70.99
01-09-2023 01:20:17, 1692, 20.54, 70.96
01-09-2023 01:20:22, 1691, 20.56, 70.99
01-09-2023 01:20:27, 1692, 20.56, 70.95
01-09-2023 01:20:32, 1691, 20.55, 70.97
01-09-2023 01:20:37, 1691, 20.57, 70.93
01-09-2023 01:20:42, 1691, 20.58, 70.98
01-09-2023 01:20:47, 1691, 20.56, 70.95
01-09-2023 01:20:52, 1690, 20.57, 70.93
01-09-2023 01:20:57, 1689, 20.55, 70.95
01-09-2023 01:21:02, 1688, 20.57, 70.94
01-09-2023 01:21:07, 1688, 20.55, 70.92
01-09-2023 01:21:12, 1687, 20.57, 70.97
01-09-2023 01:21:17, 1687, 20.57, 70.94
01-09-2023 01:21:22, 1686, 20.54, 70.95
01-09-2023 01:21:27, 1686, 20.54, 70.95
01-09-2023 01:21:32, 1686, 20.54, 70.96
01-09-2023 01:21:37, 1685, 20.57, 71.00
01-09-2023 01:21:42, 1686, 20.57, 70.94
01-09-2023 01:21:47, 1686, 20.55, 70.93
01-09-2023 01:21:52, 1686, 20.57, 70.94
01-09-2023 01:21:57, 1686, 20.54, 70.93
01-09-2023 01:22:02, 1686, 20.56, 70.97
01-09-2023 01:22:07, 1686, 20.55, 70.92
01-09-2023 01:22:12, 1686, 20.54, 70.91
01-09-2023 01:22:17, 1687, 20.57, 70.91
01-09-2023 01:22:22, 1687, 20.57, 70.94
01-09-2023 01:22:27, 1687, 20.56, 70.93
01-09-2023 01:22:32, 1686, 20.57, 70.95
01-09-2023 01:22:37, 1687, 20.55, 70.92
01-09-2023 01:22:42, 1686, 20.54, 70.94
01-09-2023 01:22:48, 1686, 20.55, 70.92
01-09-2023 01:22:53, 1686, 20.55, 70.93
01-09-2023 01:22:58, 1686, 20.56, 70.95
01-09-2023 01:23:03, 1686, 20.55, 70.92
01-09-2023 01:23:08, 1687, 20.55, 70.94
01-09-2023 01:23:13, 1687, 20.54, 70.93
01-09-2023 01:23:18, 1686, 20.56, 70.93
01-09-2023 01:23:23, 1686, 20.57, 70.92
01-09-2023 01:23:28, 1686, 20.55, 70.96
01-09-2023 01:23:33, 1686, 20.56, 70.93
01-09-2023 01:23:38, 1687, 20.55, 70.95
01-09-2023 01:23:43, 1686, 20.55, 70.95
01-09-2023 01:23:48, 1687, 20.54, 70.97
01-09-2023 01:23:53, 1685, 20.54, 70.95
01-09-2023 01:23:58, 1686, 20.54, 70.95
01-09-2023 01:24:03, 1686, 20.55, 70.97
01-09-2023 01:24:08, 1685, 20.54, 70.97
01-09-2023 01:24:13, 1685, 20.53, 70.94
01-09-2023 01:24:18, 1685, 20.53, 70.97
01-09-2023 01:24:23, 1685, 20.54, 70.95
01-09-2023 01:24:28, 1685, 20.54, 70.98
01-09-2023 01:24:33, 1684, 20.54, 70.97
01-09-2023 01:24:38, 1686, 20.54, 70.96
01-09-2023 01:24:43, 1687, 20.54, 70.93
01-09-2023 01:24:48, 1687, 20.53, 70.98
01-09-2023 01:24:53, 1686, 20.53, 70.96
01-09-2023 01:24:58, 1687, 20.53, 70.97
01-09-2023 01:25:03, 1687, 20.54, 70.98
01-09-2023 01:25:08, 1689, 20.52, 70.97
01-09-2023 01:25:13, 1691, 20.55, 70.95
01-09-2023 01:25:18, 1691, 20.54, 70.94
01-09-2023 01:25:23, 1691, 20.54, 70.96
01-09-2023 01:25:28, 1692, 20.53, 70.94
01-09-2023 01:25:33, 1692, 20.53, 70.96
01-09-2023 01:25:38, 1691, 20.52, 71.00
01-09-2023 01:25:43, 1691, 20.51, 71.01
01-09-2023 01:25:48, 1691, 20.56, 71.02
01-09-2023 01:25:53, 1690, 20.54, 70.98
01-09-2023 01:25:58, 1691, 20.53, 70.93
01-09-2023 01:26:03, 1690, 20.55, 70.93
01-09-2023 01:26:08, 1690, 20.52, 70.97
01-09-2023 01:26:13, 1690, 20.54, 70.94
01-09-2023 01:26:18, 1690, 20.53, 70.97
01-09-2023 01:26:23, 1690, 20.53, 70.97
01-09-2023 01:26:28, 1690, 20.54, 70.97
01-09-2023 01:26:33, 1692, 20.52, 70.95
01-09-2023 01:26:38, 1692, 20.54, 70.95
01-09-2023 01:26:43, 1692, 20.55, 70.97
01-09-2023 01:26:48, 1693, 20.55, 71.00
01-09-2023 01:26:53, 1692, 20.53, 70.93
01-09-2023 01:26:58, 1692, 20.53, 70.94
01-09-2023 01:27:03, 1692, 20.54, 70.97
01-09-2023 01:27:08, 1691, 20.55, 70.93
01-09-2023 01:27:13, 1691, 20.55, 70.96
01-09-2023 01:27:18, 1692, 20.54, 70.96
01-09-2023 01:27:23, 1691, 20.55, 70.94
01-09-2023 01:27:28, 1691, 20.52, 70.96
01-09-2023 01:27:33, 1691, 20.52, 70.99
01-09-2023 01:27:38, 1691, 20.53, 70.94
01-09-2023 01:27:43, 1692, 20.54, 70.99
01-09-2023 01:27:48, 1691, 20.53, 71.01
01-09-2023 01:27:53, 1691, 20.53, 70.95
01-09-2023 01:27:58, 1692, 20.55, 70.96
01-09-2023 01:28:03, 1692, 20.53, 70.97
01-09-2023 01:28:08, 1694, 20.57, 70.95
01-09-2023 01:28:13, 1694, 20.55, 70.99
01-09-2023 01:28:18, 1692, 20.55, 70.92
01-09-2023 01:28:23, 1692, 20.55, 70.92
01-09-2023 01:28:28, 1692, 20.55, 70.93
01-09-2023 01:28:33, 1691, 20.56, 70.90
01-09-2023 01:28:38, 1692, 20.56, 70.98
01-09-2023 01:28:43, 1693, 20.55, 70.92
01-09-2023 01:28:48, 1692, 20.55, 70.89
01-09-2023 01:28:53, 1692, 20.57, 70.93
01-09-2023 01:28:58, 1693, 20.56, 70.89
01-09-2023 01:29:03, 1694, 20.57, 70.92
01-09-2023 01:29:08, 1694, 20.56, 70.92
01-09-2023 01:29:13, 1693, 20.55, 70.90
01-09-2023 01:29:18, 1692, 20.57, 70.92
01-09-2023 01:29:23, 1693, 20.55, 70.88
01-09-2023 01:29:28, 1692, 20.55, 70.93
01-09-2023 01:29:33, 1693, 20.54, 70.90
01-09-2023 01:29:38, 1692, 20.54, 70.95
01-09-2023 01:29:43, 1692, 20.54, 70.96
01-09-2023 01:29:48, 1692, 20.54, 70.95
01-09-2023 01:29:53, 1691, 20.55, 70.93
01-09-2023 01:29:58, 1691, 20.54, 70.90
01-09-2023 01:30:03, 1690, 20.55, 70.92
01-09-2023 01:30:08, 1690, 20.51, 70.90
01-09-2023 01:30:13, 1690, 20.54, 70.93
01-09-2023 01:30:18, 1690, 20.55, 70.94
01-09-2023 01:30:23, 1690, 20.55, 70.97
01-09-2023 01:30:28, 1691, 20.54, 70.88
01-09-2023 01:30:33, 1692, 20.54, 70.95
01-09-2023 01:30:38, 1692, 20.54, 70.91
01-09-2023 01:30:43, 1691, 20.53, 70.97
01-09-2023 01:30:48, 1691, 20.54, 70.96
01-09-2023 01:30:53, 1691, 20.54, 70.94
01-09-2023 01:30:58, 1690, 20.52, 70.93
01-09-2023 01:31:03, 1690, 20.53, 70.96
01-09-2023 01:31:08, 1689, 20.53, 70.98
01-09-2023 01:31:13, 1689, 20.51, 70.97
01-09-2023 01:31:18, 1690, 20.52, 70.96
01-09-2023 01:31:23, 1690, 20.54, 70.96
01-09-2023 01:31:28, 1690, 20.53, 70.95
01-09-2023 01:31:33, 1690, 20.53, 70.97
01-09-2023 01:31:38, 1690, 20.53, 70.95
01-09-2023 01:31:43, 1689, 20.53, 70.97
01-09-2023 01:31:48, 1689, 20.54, 70.95
01-09-2023 01:31:53, 1689, 20.53, 70.97
01-09-2023 01:31:58, 1689, 20.53, 70.90
01-09-2023 01:32:03, 1689, 20.53, 70.98
01-09-2023 01:32:08, 1690, 20.53, 70.96
01-09-2023 01:32:13, 1690, 20.52, 70.95
01-09-2023 01:32:18, 1690, 20.53, 71.00
01-09-2023 01:32:23, 1690, 20.52, 70.94
01-09-2023 01:32:28, 1690, 20.54, 70.92
01-09-2023 01:32:33, 1690, 20.54, 70.93
01-09-2023 01:32:38, 1690, 20.52, 70.96
01-09-2023 01:32:43, 1690, 20.51, 70.95
01-09-2023 01:32:48, 1690, 20.52, 70.93
01-09-2023 01:32:53, 1690, 20.53, 70.98
01-09-2023 01:32:58, 1690, 20.51, 70.95
01-09-2023 01:33:03, 1689, 20.53, 70.93
01-09-2023 01:33:08, 1689, 20.53, 70.96
01-09-2023 01:33:13, 1689, 20.54, 70.96
01-09-2023 01:33:18, 1689, 20.51, 70.96
01-09-2023 01:33:23, 1689, 20.54, 70.96
01-09-2023 01:33:28, 1688, 20.54, 70.93
01-09-2023 01:33:33, 1689, 20.54, 70.92
01-09-2023 01:33:38, 1689, 20.52, 70.90
01-09-2023 01:33:43, 1689, 20.50, 70.95
01-09-2023 01:33:48, 1688, 20.55, 70.92
01-09-2023 01:33:53, 1688, 20.54, 70.94
01-09-2023 01:33:58, 1687, 20.54, 70.92
01-09-2023 01:34:03, 1688, 20.55, 70.95
01-09-2023 01:34:08, 1688, 20.55, 70.94
01-09-2023 01:34:13, 1688, 20.55, 70.91
01-09-2023 01:34:18, 1688, 20.53, 70.92
01-09-2023 01:34:23, 1688, 20.52, 70.95
01-09-2023 01:34:28, 1689, 20.53, 70.95
01-09-2023 01:34:33, 1690, 20.53, 70.98
01-09-2023 01:34:38, 1691, 20.51, 70.95
01-09-2023 01:34:43, 1693, 20.54, 70.93
01-09-2023 01:34:48, 1693, 20.53, 70.95
01-09-2023 01:34:53, 1693, 20.52, 70.97
01-09-2023 01:34:58, 1694, 20.50, 70.95
01-09-2023 01:35:03, 1694, 20.52, 70.96
01-09-2023 01:35:08, 1695, 20.52, 70.96
01-09-2023 01:35:13, 1695, 20.52, 70.97
01-09-2023 01:35:18, 1695, 20.53, 70.92
01-09-2023 01:35:23, 1695, 20.50, 70.97
01-09-2023 01:35:28, 1695, 20.52, 70.97
01-09-2023 01:35:33, 1695, 20.50, 70.95
01-09-2023 01:35:38, 1696, 20.51, 70.95
01-09-2023 01:35:43, 1698, 20.51, 70.96
01-09-2023 01:35:48, 1697, 20.52, 70.95
01-09-2023 01:35:53, 1697, 20.50, 70.98
01-09-2023 01:35:58, 1697, 20.50, 70.99
01-09-2023 01:36:03, 1697, 20.49, 70.98
01-09-2023 01:36:08, 1697, 20.51, 70.97
01-09-2023 01:36:13, 1697, 20.52, 70.94
01-09-2023 01:36:18, 1698, 20.53, 70.98
01-09-2023 01:36:23, 1697, 20.50, 70.96
01-09-2023 01:36:28, 1697, 20.51, 70.90
01-09-2023 01:36:33, 1698, 20.50, 70.98
01-09-2023 01:36:38, 1698, 20.50, 70.95
01-09-2023 01:36:43, 1698, 20.54, 70.95
01-09-2023 01:36:49, 1697, 20.53, 70.96
01-09-2023 01:36:54, 1696, 20.52, 70.95
01-09-2023 01:36:59, 1696, 20.51, 70.94
01-09-2023 01:37:04, 1696, 20.52, 70.96
01-09-2023 01:37:09, 1696, 20.53, 70.95
01-09-2023 01:37:14, 1697, 20.51, 70.99
01-09-2023 01:37:19, 1697, 20.52, 70.95
01-09-2023 01:37:24, 1697, 20.53, 70.98
01-09-2023 01:37:29, 1697, 20.49, 70.95
01-09-2023 01:37:34, 1697, 20.50, 70.95
01-09-2023 01:37:39, 1696, 20.51, 70.97
01-09-2023 01:37:44, 1696, 20.51, 70.95
01-09-2023 01:37:49, 1696, 20.50, 70.97
01-09-2023 01:37:54, 1694, 20.51, 70.98
01-09-2023 01:37:59, 1694, 20.49, 70.99
01-09-2023 01:38:04, 1693, 20.49, 71.01
01-09-2023 01:38:09, 1693, 20.53, 70.95
01-09-2023 01:38:14, 1693, 20.50, 70.99
01-09-2023 01:38:19, 1693, 20.50, 70.97
01-09-2023 01:38:24, 1694, 20.51, 70.97
01-09-2023 01:38:29, 1693, 20.50, 70.91
01-09-2023 01:38:34, 1693, 20.50, 70.98
01-09-2023 01:38:39, 1694, 20.52, 70.97
01-09-2023 01:38:44, 1694, 20.51, 70.94
01-09-2023 01:38:49, 1694, 20.51, 70.97
01-09-2023 01:38:54, 1695, 20.52, 70.97
01-09-2023 01:38:59, 1694, 20.51, 70.97
01-09-2023 01:39:04, 1693, 20.50, 70.94
01-09-2023 01:39:09, 1692, 20.51, 70.95
01-09-2023 01:39:14, 1692, 20.50, 70.95
01-09-2023 01:39:19, 1691, 20.48, 70.99
01-09-2023 01:39:24, 1691, 20.51, 70.96
01-09-2023 01:39:29, 1691, 20.49, 70.91
01-09-2023 01:39:34, 1690, 20.53, 70.95
01-09-2023 01:39:39, 1690, 20.51, 70.95
01-09-2023 01:39:44, 1690, 20.50, 70.93
01-09-2023 01:39:49, 1690, 20.52, 70.97
01-09-2023 01:39:54, 1689, 20.53, 70.95
01-09-2023 01:39:59, 1689, 20.52, 70.93
01-09-2023 01:40:04, 1689, 20.52, 70.94
01-09-2023 01:40:09, 1688, 20.51, 70.95
01-09-2023 01:40:14, 1687, 20.50, 70.94
01-09-2023 01:40:19, 1686, 20.49, 70.95
01-09-2023 01:40:24, 1686, 20.51, 70.92
01-09-2023 01:40:29, 1687, 20.52, 70.93
01-09-2023 01:40:34, 1686, 20.52, 70.96
01-09-2023 01:40:39, 1686, 20.52, 70.98
01-09-2023 01:40:44, 1687, 20.51, 70.90
01-09-2023 01:40:49, 1688, 20.50, 70.94
01-09-2023 01:40:54, 1687, 20.51, 70.92
01-09-2023 01:40:59, 1686, 20.50, 70.98
01-09-2023 01:41:04, 1686, 20.53, 70.95
01-09-2023 01:41:09, 1687, 20.52, 70.93
01-09-2023 01:41:14, 1687, 20.50, 70.97
01-09-2023 01:41:19, 1687, 20.53, 70.96
01-09-2023 01:41:24, 1688, 20.50, 70.93
01-09-2023 01:41:29, 1687, 20.50, 70.92
01-09-2023 01:41:34, 1687, 20.52, 70.96
01-09-2023 01:41:39, 1688, 20.50, 70.96
01-09-2023 01:41:44, 1688, 20.51, 70.92
01-09-2023 01:41:49, 1688, 20.52, 70.94
01-09-2023 01:41:54, 1688, 20.50, 70.96
01-09-2023 01:41:59, 1688, 20.52, 70.90
01-09-2023 01:42:04, 1687, 20.53, 70.97
01-09-2023 01:42:09, 1686, 20.50, 70.92
01-09-2023 01:42:14, 1685, 20.51, 70.98
01-09-2023 01:42:19, 1684, 20.50, 70.94
01-09-2023 01:42:24, 1685, 20.49, 70.95
01-09-2023 01:42:29, 1685, 20.51, 70.97
01-09-2023 01:42:34, 1686, 20.50, 70.98
01-09-2023 01:42:39, 1687, 20.48, 70.98
01-09-2023 01:42:44, 1687, 20.52, 70.98
01-09-2023 01:42:49, 1688, 20.50, 70.98
01-09-2023 01:42:54, 1688, 20.50, 71.00
01-09-2023 01:42:59, 1689, 20.50, 71.00
01-09-2023 01:43:04, 1688, 20.50, 70.92
01-09-2023 01:43:09, 1688, 20.50, 70.94
01-09-2023 01:43:14, 1688, 20.49, 70.91
01-09-2023 01:43:19, 1688, 20.50, 70.94
01-09-2023 01:43:24, 1689, 20.49, 70.99
01-09-2023 01:43:29, 1689, 20.51, 71.00
01-09-2023 01:43:34, 1690, 20.49, 71.01
01-09-2023 01:43:39, 1691, 20.49, 70.99
01-09-2023 01:43:44, 1692, 20.47, 71.02
01-09-2023 01:43:49, 1691, 20.49, 70.99
01-09-2023 01:43:54, 1691, 20.48, 70.97
01-09-2023 01:43:59, 1691, 20.49, 71.01
01-09-2023 01:44:04, 1690, 20.48, 70.94
01-09-2023 01:44:09, 1691, 20.50, 70.97
01-09-2023 01:44:14, 1692, 20.50, 70.99
01-09-2023 01:44:19, 1692, 20.52, 70.95
01-09-2023 01:44:24, 1693, 20.50, 70.97
01-09-2023 01:44:29, 1693, 20.50, 70.96
01-09-2023 01:44:34, 1693, 20.49, 71.00
01-09-2023 01:44:39, 1693, 20.48, 70.99
01-09-2023 01:44:44, 1693, 20.50, 71.00
01-09-2023 01:44:49, 1693, 20.49, 70.99
01-09-2023 01:44:54, 1694, 20.52, 70.99
01-09-2023 01:44:59, 1694, 20.48, 71.02
01-09-2023 01:45:04, 1693, 20.50, 70.99
01-09-2023 01:45:09, 1693, 20.49, 70.94
01-09-2023 01:45:14, 1694, 20.49, 70.98
01-09-2023 01:45:19, 1692, 20.50, 70.95
01-09-2023 01:45:24, 1692, 20.50, 70.97
01-09-2023 01:45:29, 1692, 20.51, 70.97
01-09-2023 01:45:34, 1692, 20.50, 70.98
01-09-2023 01:45:39, 1692, 20.49, 70.95
01-09-2023 01:45:44, 1692, 20.49, 70.98
01-09-2023 01:45:49, 1693, 20.49, 70.94
01-09-2023 01:45:54, 1692, 20.48, 70.99
01-09-2023 01:45:59, 1692, 20.48, 70.98
01-09-2023 01:46:04, 1692, 20.49, 70.97
01-09-2023 01:46:09, 1692, 20.50, 70.97
01-09-2023 01:46:14, 1692, 20.49, 70.92
01-09-2023 01:46:19, 1691, 20.50, 70.96
01-09-2023 01:46:24, 1691, 20.49, 70.93
01-09-2023 01:46:29, 1691, 20.48, 70.94
01-09-2023 01:46:34, 1692, 20.49, 70.97
01-09-2023 01:46:39, 1692, 20.49, 70.97
01-09-2023 01:46:44, 1691, 20.48, 70.98
01-09-2023 01:46:49, 1691, 20.50, 70.91
01-09-2023 01:46:54, 1690, 20.49, 70.97
01-09-2023 01:46:59, 1690, 20.50, 70.96
01-09-2023 01:47:04, 1690, 20.50, 70.98
01-09-2023 01:47:09, 1689, 20.50, 70.96
01-09-2023 01:47:14, 1689, 20.51, 71.00
01-09-2023 01:47:19, 1688, 20.46, 70.95
01-09-2023 01:47:24, 1689, 20.48, 70.98
01-09-2023 01:47:29, 1689, 20.49, 70.95
01-09-2023 01:47:34, 1690, 20.49, 70.94
01-09-2023 01:47:39, 1690, 20.50, 70.91
01-09-2023 01:47:44, 1690, 20.50, 70.97
01-09-2023 01:47:49, 1691, 20.50, 70.97
01-09-2023 01:47:54, 1690, 20.52, 70.97
01-09-2023 01:47:59, 1691, 20.49, 70.98
