time, co2(ppm), temperature(C), rel_humidity(percent)
02-09-2023 04:39:15, 1440, 20.19, 70.56
02-09-2023 04:39:20, 1440, 20.19, 70.56
02-09-2023 04:39:25, 1440, 20.19, 70.57
02-09-2023 04:39:30, 1439, 20.18, 70.55
02-09-2023 04:39:35, 1439, 20.20, 70.58
02-09-2023 04:39:40, 1440, 20.19, 70.54
02-09-2023 04:39:45, 1440, 20.20, 70.55
02-09-2023 04:39:50, 1440, 20.20, 70.54
02-09-2023 04:39:55, 1441, 20.19, 70.55
02-09-2023 04:40:00, 1442, 20.18, 70.52
02-09-2023 04:40:05, 1442, 20.19, 70.54
02-09-2023 04:40:10, 1442, 20.22, 70.54
02-09-2023 04:40:15, 1443, 20.18, 70.56
02-09-2023 04:40:20, 1443, 20.20, 70.52
02-09-2023 04:40:25, 1443, 20.21, 70.48
02-09-2023 04:40:30, 1443, 20.21, 70.54
02-09-2023 04:40:35, 1443, 20.20, 70.52
02-09-2023 04:40:40, 1443, 20.21, 70.52
02-09-2023 04:40:45, 1443, 20.21, 70.50
02-09-2023 04:40:50, 1443, 20.20, 70.48
02-09-2023 04:40:55, 1443, 20.21, 70.52
02-09-2023 04:41:00, 1443, 20.20, 70.53
02-09-2023 04:41:05, 1443, 20.21, 70.54
02-09-2023 04:41:10, 1443, 20.19, 70.50
02-09-2023 04:41:15, 1443, 20.19, 70.54
02-09-2023 04:41:20, 1443, 20.20, 70.52
02-09-2023 04:41:25, 1444, 20.21, 70.52
02-09-2023 04:41:30, 1446, 20.21, 70.50
02-09-2023 04:41:35, 1448, 20.20, 70.51
02-09-2023 04:41:40, 1448, 20.20, 70.54
02-09-2023 04:41:45, 1446, 20.23, 70.50
02-09-2023 04:41:50, 1446, 20.19, 70.53
02-09-2023 04:41:55, 1447, 20.22, 70.54
02-09-2023 04:42:00, 1447, 20.19, 70.48
02-09-2023 04:42:05, 1447, 20.21, 70.50
02-09-2023 04:42:10, 1447, 20.22, 70.51
02-09-2023 04:42:15, 1448, 20.19, 70.53
02-09-2023 04:42:20, 1449, 20.22, 70.51
02-09-2023 04:42:25, 1450, 20.21, 70.57
02-09-2023 04:42:30, 1452, 20.18, 70.51
02-09-2023 04:42:35, 1452, 20.23, 70.53
02-09-2023 04:42:40, 1453, 20.20, 70.50
02-09-2023 04:42:45, 1453, 20.21, 70.50
02-09-2023 04:42:50, 1452, 20.22, 70.50
02-09-2023 04:42:55, 1452, 20.20, 70.53
02-09-2023 04:43:00, 1451, 20.21, 70.55
02-09-2023 04:43:05, 1452, 20.19, 70.55
02-09-2023 04:43:10, 1452, 20.21, 70.51
02-09-2023 04:43:15, 1452, 20.19, 70.55
02-09-2023 04:43:20, 1451, 20.20, 70.56
02-09-2023 04:43:25, 1451, 20.21, 70.57
02-09-2023 04:43:30, 1452, 20.20, 70.52
02-09-2023 04:43:35, 1453, 20.21, 70.51
02-09-2023 04:43:40, 1453, 20.20, 70.49
02-09-2023 04:43:45, 1453, 20.20, 70.48
02-09-2023 04:43:50, 1453, 20.19, 70.51
02-09-2023 04:43:55, 1453, 20.20, 70.52
02-09-2023 04:44:00, 1453, 20.22, 70.55
02-09-2023 04:44:05, 1454, 20.20, 70.57
02-09-2023 04:44:10, 1455, 20.18, 70.52
02-09-2023 04:44:15, 1455, 20.20, 70.54
02-09-2023 04:44:20, 1455, 20.20, 70.52
02-09-2023 04:44:25, 1455, 20.19, 70.53
02-09-2023 04:44:30, 1454, 20.18, 70.52
02-09-2023 04:44:35, 1454, 20.19, 70.52
02-09-2023 04:44:40, 1454, 20.20, 70.50
02-09-2023 04:44:46, 1454, 20.19, 70.48
02-09-2023 04:44:51, 1453, 20.19, 70.51
02-09-2023 04:44:56, 1453, 20.21, 70.52
02-09-2023 04:45:01, 1453, 20.19, 70.53
02-09-2023 04:45:06, 1453, 20.21, 70.52
02-09-2023 04:45:11, 1451, 20.21, 70.50
02-09-2023 04:45:16, 1450, 20.23, 70.50
02-09-2023 04:45:21, 1449, 20.20, 70.48
02-09-2023 04:45:26, 1449, 20.21, 70.51
02-09-2023 04:45:31, 1450, 20.20, 70.48
02-09-2023 04:45:36, 1451, 20.20, 70.48
02-09-2023 04:45:41, 1450, 20.20, 70.49
02-09-2023 04:45:46, 1449, 20.19, 70.48
02-09-2023 04:45:51, 1449, 20.20, 70.49
02-09-2023 04:45:56, 1448, 20.21, 70.48
02-09-2023 04:46:01, 1447, 20.20, 70.48
02-09-2023 04:46:06, 1448, 20.19, 70.48
02-09-2023 04:46:11, 1448, 20.19, 70.52
02-09-2023 04:46:16, 1448, 20.20, 70.51
02-09-2023 04:46:21, 1447, 20.18, 70.51
02-09-2023 04:46:26, 1447, 20.20, 70.53
02-09-2023 04:46:31, 1447, 20.20, 70.50
02-09-2023 04:46:36, 1447, 20.22, 70.49
02-09-2023 04:46:41, 1447, 20.20, 70.51
02-09-2023 04:46:46, 1447, 20.19, 70.46
02-09-2023 04:46:51, 1447, 20.20, 70.48
02-09-2023 04:46:56, 1447, 20.19, 70.51
02-09-2023 04:47:01, 1447, 20.21, 70.50
02-09-2023 04:47:06, 1447, 20.19, 70.52
02-09-2023 04:47:11, 1448, 20.21, 70.52
02-09-2023 04:47:16, 1447, 20.18, 70.47
02-09-2023 04:47:21, 1447, 20.18, 70.54
02-09-2023 04:47:26, 1447, 20.17, 70.49
02-09-2023 04:47:31, 1447, 20.17, 70.50
02-09-2023 04:47:36, 1447, 20.18, 70.48
02-09-2023 04:47:41, 1447, 20.19, 70.53
02-09-2023 04:47:46, 1447, 20.18, 70.51
02-09-2023 04:47:51, 1447, 20.19, 70.53
02-09-2023 04:47:56, 1448, 20.19, 70.51
02-09-2023 04:48:01, 1449, 20.20, 70.51
02-09-2023 04:48:06, 1448, 20.19, 70.53
02-09-2023 04:48:11, 1448, 20.19, 70.52
02-09-2023 04:48:16, 1449, 20.19, 70.55
02-09-2023 04:48:21, 1448, 20.19, 70.51
02-09-2023 04:48:26, 1448, 20.19, 70.52
02-09-2023 04:48:31, 1448, 20.19, 70.47
02-09-2023 04:48:36, 1448, 20.18, 70.48
02-09-2023 04:48:41, 1448, 20.19, 70.54
02-09-2023 04:48:46, 1448, 20.21, 70.50
02-09-2023 04:48:51, 1448, 20.19, 70.51
02-09-2023 04:48:56, 1449, 20.20, 70.53
02-09-2023 04:49:01, 1450, 20.19, 70.52
02-09-2023 04:49:06, 1450, 20.17, 70.55
02-09-2023 04:49:11, 1450, 20.21, 70.52
02-09-2023 04:49:16, 1450, 20.17, 70.57
02-09-2023 04:49:21, 1451, 20.16, 70.57
02-09-2023 04:49:26, 1451, 20.18, 70.56
02-09-2023 04:49:31, 1454, 20.18, 70.55
02-09-2023 04:49:36, 1456, 20.19, 70.57
02-09-2023 04:49:41, 1455, 20.18, 70.56
02-09-2023 04:49:46, 1455, 20.17, 70.56
02-09-2023 04:49:51, 1456, 20.16, 70.54
02-09-2023 04:49:56, 1456, 20.17, 70.55
02-09-2023 04:50:01, 1456, 20.18, 70.54
02-09-2023 04:50:06, 1455, 20.20, 70.52
02-09-2023 04:50:11, 1455, 20.19, 70.53
02-09-2023 04:50:16, 1455, 20.18, 70.52
02-09-2023 04:50:21, 1455, 20.16, 70.54
02-09-2023 04:50:26, 1455, 20.19, 70.53
02-09-2023 04:50:31, 1455, 20.20, 70.50
02-09-2023 04:50:36, 1455, 20.19, 70.48
02-09-2023 04:50:41, 1455, 20.19, 70.50
02-09-2023 04:50:46, 1455, 20.18, 70.52
02-09-2023 04:50:51, 1455, 20.19, 70.51
02-09-2023 04:50:56, 1456, 20.19, 70.52
02-09-2023 04:51:01, 1456, 20.19, 70.51
02-09-2023 04:51:06, 1455, 20.18, 70.51
02-09-2023 04:51:11, 1455, 20.19, 70.48
02-09-2023 04:51:16, 1454, 20.17, 70.48
02-09-2023 04:51:21, 1454, 20.19, 70.50
02-09-2023 04:51:26, 1454, 20.19, 70.47
02-09-2023 04:51:31, 1454, 20.18, 70.53
02-09-2023 04:51:36, 1453, 20.21, 70.51
02-09-2023 04:51:41, 1452, 20.21, 70.50
02-09-2023 04:51:46, 1451, 20.18, 70.50
02-09-2023 04:51:51, 1452, 20.19, 70.51
02-09-2023 04:51:56, 1452, 20.19, 70.46
02-09-2023 04:52:01, 1453, 20.19, 70.45
02-09-2023 04:52:06, 1453, 20.21, 70.48
02-09-2023 04:52:11, 1453, 20.18, 70.52
02-09-2023 04:52:16, 1454, 20.17, 70.50
02-09-2023 04:52:21, 1455, 20.19, 70.50
02-09-2023 04:52:26, 1454, 20.18, 70.51
02-09-2023 04:52:31, 1455, 20.20, 70.49
02-09-2023 04:52:36, 1457, 20.21, 70.48
02-09-2023 04:52:41, 1456, 20.20, 70.51
02-09-2023 04:52:46, 1457, 20.20, 70.51
02-09-2023 04:52:51, 1457, 20.21, 70.49
02-09-2023 04:52:56, 1459, 20.23, 70.46
02-09-2023 04:53:01, 1459, 20.20, 70.48
02-09-2023 04:53:06, 1458, 20.21, 70.47
02-09-2023 04:53:11, 1458, 20.20, 70.45
02-09-2023 04:53:16, 1459, 20.20, 70.45
02-09-2023 04:53:21, 1458, 20.20, 70.43
02-09-2023 04:53:26, 1458, 20.19, 70.45
02-09-2023 04:53:31, 1458, 20.19, 70.45
02-09-2023 04:53:36, 1456, 20.19, 70.43
02-09-2023 04:53:41, 1455, 20.21, 70.45
02-09-2023 04:53:46, 1455, 20.21, 70.47
02-09-2023 04:53:51, 1455, 20.20, 70.44
02-09-2023 04:53:56, 1454, 20.19, 70.44
02-09-2023 04:54:01, 1454, 20.19, 70.43
02-09-2023 04:54:06, 1453, 20.20, 70.45
02-09-2023 04:54:11, 1454, 20.20, 70.47
02-09-2023 04:54:16, 1453, 20.18, 70.47
02-09-2023 04:54:21, 1453, 20.19, 70.46
02-09-2023 04:54:26, 1453, 20.18, 70.46
02-09-2023 04:54:31, 1452, 20.19, 70.46
02-09-2023 04:54:36, 1452, 20.18, 70.41
02-09-2023 04:54:41, 1451, 20.19, 70.46
02-09-2023 04:54:46, 1451, 20.19, 70.39
02-09-2023 04:54:51, 1449, 20.18, 70.43
02-09-2023 04:54:56, 1447, 20.20, 70.48
02-09-2023 04:55:01, 1447, 20.19, 70.52
02-09-2023 04:55:06, 1447, 20.18, 70.48
02-09-2023 04:55:11, 1447, 20.16, 70.45
02-09-2023 04:55:16, 1446, 20.20, 70.49
02-09-2023 04:55:21, 1447, 20.18, 70.51
02-09-2023 04:55:26, 1448, 20.19, 70.43
02-09-2023 04:55:31, 1448, 20.18, 70.46
02-09-2023 04:55:36, 1448, 20.18, 70.48
02-09-2023 04:55:41, 1447, 20.19, 70.47
02-09-2023 04:55:46, 1448, 20.19, 70.47
02-09-2023 04:55:51, 1447, 20.20, 70.52
02-09-2023 04:55:56, 1448, 20.20, 70.48
02-09-2023 04:56:01, 1448, 20.20, 70.48
02-09-2023 04:56:06, 1448, 20.19, 70.47
02-09-2023 04:56:11, 1449, 20.20, 70.50
02-09-2023 04:56:16, 1448, 20.21, 70.52
02-09-2023 04:56:21, 1448, 20.19, 70.45
02-09-2023 04:56:26, 1448, 20.20, 70.45
02-09-2023 04:56:31, 1448, 20.18, 70.43
02-09-2023 04:56:36, 1447, 20.21, 70.44
02-09-2023 04:56:41, 1447, 20.21, 70.43
02-09-2023 04:56:46, 1448, 20.19, 70.42
02-09-2023 04:56:51, 1448, 20.18, 70.46
02-09-2023 04:56:56, 1448, 20.19, 70.45
02-09-2023 04:57:01, 1448, 20.18, 70.46
02-09-2023 04:57:06, 1450, 20.20, 70.46
02-09-2023 04:57:11, 1451, 20.17, 70.47
02-09-2023 04:57:16, 1450, 20.17, 70.48
02-09-2023 04:57:21, 1450, 20.19, 70.48
02-09-2023 04:57:26, 1450, 20.22, 70.47
02-09-2023 04:57:31, 1451, 20.20, 70.48
02-09-2023 04:57:36, 1452, 20.17, 70.48
02-09-2023 04:57:41, 1451, 20.18, 70.48
02-09-2023 04:57:46, 1452, 20.19, 70.48
02-09-2023 04:57:51, 1452, 20.17, 70.48
02-09-2023 04:57:56, 1451, 20.19, 70.46
02-09-2023 04:58:01, 1451, 20.20, 70.51
02-09-2023 04:58:06, 1452, 20.20, 70.42
02-09-2023 04:58:11, 1451, 20.18, 70.47
02-09-2023 04:58:16, 1450, 20.19, 70.47
02-09-2023 04:58:21, 1450, 20.19, 70.44
02-09-2023 04:58:26, 1451, 20.19, 70.46
02-09-2023 04:58:31, 1450, 20.18, 70.45
02-09-2023 04:58:36, 1450, 20.19, 70.45
02-09-2023 04:58:41, 1450, 20.19, 70.45
02-09-2023 04:58:46, 1450, 20.19, 70.46
02-09-2023 04:58:51, 1451, 20.19, 70.46
02-09-2023 04:58:56, 1449, 20.18, 70.45
02-09-2023 04:59:01, 1449, 20.18, 70.43
02-09-2023 04:59:06, 1449, 20.20, 70.48
02-09-2023 04:59:11, 1448, 20.16, 70.44
02-09-2023 04:59:16, 1448, 20.18, 70.45
02-09-2023 04:59:21, 1449, 20.18, 70.50
02-09-2023 04:59:26, 1448, 20.18, 70.44
02-09-2023 04:59:31, 1448, 20.20, 70.42
02-09-2023 04:59:36, 1450, 20.19, 70.41
02-09-2023 04:59:41, 1449, 20.19, 70.44
02-09-2023 04:59:46, 1451, 20.20, 70.45
02-09-2023 04:59:51, 1451, 20.19, 70.47
02-09-2023 04:59:56, 1451, 20.20, 70.48
02-09-2023 05:00:01, 1451, 20.20, 70.45
02-09-2023 05:00:06, 1451, 20.20, 70.42
02-09-2023 05:00:11, 1451, 20.19, 70.42
02-09-2023 05:00:16, 1450, 20.20, 70.40
02-09-2023 05:00:21, 1449, 20.21, 70.43
02-09-2023 05:00:27, 1448, 20.21, 70.41
02-09-2023 05:00:32, 1448, 20.21, 70.44
02-09-2023 05:00:37, 1448, 20.18, 70.44
02-09-2023 05:00:42, 1448, 20.19, 70.41
02-09-2023 05:00:47, 1449, 20.22, 70.42
02-09-2023 05:00:52, 1450, 20.22, 70.46
02-09-2023 05:00:57, 1449, 20.20, 70.41
02-09-2023 05:01:02, 1449, 20.18, 70.42
02-09-2023 05:01:07, 1449, 20.21, 70.36
02-09-2023 05:01:12, 1448, 20.22, 70.39
02-09-2023 05:01:17, 1448, 20.19, 70.42
02-09-2023 05:01:22, 1448, 20.20, 70.43
02-09-2023 05:01:27, 1448, 20.20, 70.43
02-09-2023 05:01:32, 1447, 20.20, 70.43
02-09-2023 05:01:37, 1447, 20.20, 70.39
02-09-2023 05:01:42, 1447, 20.19, 70.36
02-09-2023 05:01:47, 1447, 20.21, 70.42
02-09-2023 05:01:52, 1448, 20.23, 70.43
02-09-2023 05:01:57, 1448, 20.20, 70.43
02-09-2023 05:02:02, 1448, 20.22, 70.40
02-09-2023 05:02:07, 1447, 20.21, 70.41
02-09-2023 05:02:12, 1447, 20.20, 70.42
02-09-2023 05:02:17, 1447, 20.21, 70.40
02-09-2023 05:02:22, 1447, 20.20, 70.44
02-09-2023 05:02:27, 1447, 20.21, 70.36
02-09-2023 05:02:32, 1446, 20.20, 70.36
02-09-2023 05:02:37, 1447, 20.20, 70.37
02-09-2023 05:02:42, 1448, 20.21, 70.39
02-09-2023 05:02:47, 1448, 20.20, 70.41
02-09-2023 05:02:52, 1447, 20.20, 70.36
02-09-2023 05:02:57, 1447, 20.18, 70.40
02-09-2023 05:03:02, 1447, 20.19, 70.41
02-09-2023 05:03:07, 1448, 20.19, 70.43
02-09-2023 05:03:12, 1447, 20.18, 70.41
02-09-2023 05:03:17, 1447, 20.19, 70.42
02-09-2023 05:03:22, 1447, 20.20, 70.36
02-09-2023 05:03:27, 1447, 20.18, 70.41
02-09-2023 05:03:32, 1447, 20.17, 70.39
02-09-2023 05:03:37, 1447, 20.18, 70.44
02-09-2023 05:03:42, 1447, 20.14, 70.36
02-09-2023 05:03:47, 1446, 20.18, 70.43
02-09-2023 05:03:52, 1445, 20.16, 70.42
02-09-2023 05:03:57, 1446, 20.18, 70.46
02-09-2023 05:04:02, 1447, 20.18, 70.42
02-09-2023 05:04:07, 1446, 20.16, 70.40
02-09-2023 05:04:12, 1446, 20.18, 70.41
02-09-2023 05:04:17, 1446, 20.20, 70.42
02-09-2023 05:04:22, 1446, 20.18, 70.43
02-09-2023 05:04:27, 1447, 20.20, 70.42
02-09-2023 05:04:32, 1446, 20.16, 70.39
02-09-2023 05:04:37, 1446, 20.18, 70.42
02-09-2023 05:04:42, 1445, 20.19, 70.43
02-09-2023 05:04:47, 1446, 20.19, 70.41
02-09-2023 05:04:52, 1445, 20.17, 70.41
02-09-2023 05:04:57, 1444, 20.16, 70.42
02-09-2023 05:05:02, 1444, 20.16, 70.42
02-09-2023 05:05:07, 1444, 20.17, 70.45
02-09-2023 05:05:12, 1444, 20.18, 70.47
02-09-2023 05:05:17, 1444, 20.18, 70.45
02-09-2023 05:05:22, 1444, 20.16, 70.43
02-09-2023 05:05:27, 1445, 20.18, 70.43
02-09-2023 05:05:32, 1445, 20.17, 70.44
02-09-2023 05:05:37, 1446, 20.17, 70.40
02-09-2023 05:05:42, 1447, 20.16, 70.41
02-09-2023 05:05:47, 1447, 20.15, 70.45
02-09-2023 05:05:52, 1447, 20.18, 70.45
02-09-2023 05:05:57, 1447, 20.17, 70.41
02-09-2023 05:06:02, 1448, 20.19, 70.39
02-09-2023 05:06:07, 1448, 20.20, 70.41
02-09-2023 05:06:12, 1448, 20.18, 70.41
02-09-2023 05:06:17, 1449, 20.18, 70.44
02-09-2023 05:06:22, 1449, 20.16, 70.43
02-09-2023 05:06:27, 1450, 20.18, 70.42
02-09-2023 05:06:32, 1451, 20.19, 70.45
02-09-2023 05:06:37, 1451, 20.18, 70.44
02-09-2023 05:06:42, 1452, 20.16, 70.43
02-09-2023 05:06:47, 1452, 20.17, 70.46
02-09-2023 05:06:52, 1451, 20.20, 70.43
02-09-2023 05:06:57, 1451, 20.20, 70.40
02-09-2023 05:07:02, 1451, 20.19, 70.43
02-09-2023 05:07:07, 1451, 20.18, 70.43
02-09-2023 05:07:12, 1451, 20.20, 70.37
02-09-2023 05:07:17, 1451, 20.20, 70.44
02-09-2023 05:07:22, 1451, 20.18, 70.41
02-09-2023 05:07:27, 1450, 20.17, 70.40
02-09-2023 05:07:32, 1450, 20.18, 70.42
02-09-2023 05:07:37, 1450, 20.20, 70.40
02-09-2023 05:07:42, 1449, 20.18, 70.36
02-09-2023 05:07:47, 1449, 20.19, 70.39
02-09-2023 05:07:52, 1450, 20.18, 70.40
02-09-2023 05:07:57, 1450, 20.16, 70.36
02-09-2023 05:08:02, 1450, 20.18, 70.43
02-09-2023 05:08:07, 1450, 20.17, 70.41
02-09-2023 05:08:12, 1450, 20.16, 70.39
02-09-2023 05:08:17, 1450, 20.18, 70.38
02-09-2023 05:08:22, 1450, 20.18, 70.42
02-09-2023 05:08:27, 1451, 20.19, 70.44
02-09-2023 05:08:32, 1451, 20.18, 70.40
02-09-2023 05:08:37, 1452, 20.18, 70.44
02-09-2023 05:08:42, 1452, 20.17, 70.39
02-09-2023 05:08:47, 1452, 20.18, 70.46
02-09-2023 05:08:52, 1451, 20.17, 70.44
02-09-2023 05:08:57, 1451, 20.18, 70.37
02-09-2023 05:09:02, 1451, 20.18, 70.42
02-09-2023 05:09:07, 1450, 20.16, 70.40
02-09-2023 05:09:12, 1450, 20.17, 70.40
02-09-2023 05:09:17, 1450, 20.20, 70.41
02-09-2023 05:09:22, 1450, 20.17, 70.39
02-09-2023 05:09:27, 1449, 20.19, 70.38
02-09-2023 05:09:32, 1448, 20.18, 70.36
02-09-2023 05:09:37, 1449, 20.16, 70.39
02-09-2023 05:09:42, 1449, 20.16, 70.38
02-09-2023 05:09:47, 1450, 20.17, 70.43
02-09-2023 05:09:52, 1449, 20.19, 70.39
02-09-2023 05:09:57, 1449, 20.18, 70.37
02-09-2023 05:10:02, 1450, 20.18, 70.38
02-09-2023 05:10:07, 1449, 20.17, 70.39
02-09-2023 05:10:12, 1449, 20.18, 70.44
02-09-2023 05:10:17, 1450, 20.18, 70.41
02-09-2023 05:10:22, 1451, 20.17, 70.38
02-09-2023 05:10:27, 1451, 20.16, 70.46
02-09-2023 05:10:32, 1451, 20.18, 70.42
02-09-2023 05:10:37, 1451, 20.18, 70.42
02-09-2023 05:10:42, 1452, 20.17, 70.37
02-09-2023 05:10:47, 1452, 20.16, 70.41
02-09-2023 05:10:52, 1451, 20.17, 70.39
02-09-2023 05:10:57, 1451, 20.16, 70.42
02-09-2023 05:11:02, 1451, 20.16, 70.43
02-09-2023 05:11:07, 1452, 20.16, 70.40
02-09-2023 05:11:12, 1452, 20.17, 70.44
02-09-2023 05:11:17, 1452, 20.18, 70.36
02-09-2023 05:11:22, 1452, 20.17, 70.41
02-09-2023 05:11:27, 1453, 20.17, 70.43
02-09-2023 05:11:32, 1453, 20.15, 70.40
02-09-2023 05:11:37, 1453, 20.16, 70.43
02-09-2023 05:11:42, 1453, 20.18, 70.43
02-09-2023 05:11:47, 1452, 20.18, 70.44
02-09-2023 05:11:52, 1452, 20.18, 70.43
02-09-2023 05:11:57, 1452, 20.18, 70.44
02-09-2023 05:12:02, 1453, 20.19, 70.42
02-09-2023 05:12:07, 1453, 20.16, 70.41
02-09-2023 05:12:12, 1453, 20.18, 70.39
02-09-2023 05:12:17, 1452, 20.17, 70.44
02-09-2023 05:12:22, 1453, 20.18, 70.42
02-09-2023 05:12:27, 1453, 20.17, 70.46
02-09-2023 05:12:32, 1453, 20.17, 70.39
02-09-2023 05:12:37, 1453, 20.16, 70.40
02-09-2023 05:12:42, 1454, 20.18, 70.40
02-09-2023 05:12:47, 1454, 20.17, 70.39
02-09-2023 05:12:52, 1454, 20.17, 70.41
02-09-2023 05:12:57, 1454, 20.16, 70.35
02-09-2023 05:13:02, 1454, 20.18, 70.39
02-09-2023 05:13:07, 1455, 20.16, 70.36
02-09-2023 05:13:12, 1455, 20.16, 70.39
02-09-2023 05:13:17, 1455, 20.19, 70.37
02-09-2023 05:13:22, 1455, 20.17, 70.39
02-09-2023 05:13:27, 1455, 20.19, 70.41
02-09-2023 05:13:32, 1455, 20.17, 70.38
02-09-2023 05:13:37, 1455, 20.17, 70.40
02-09-2023 05:13:42, 1455, 20.16, 70.40
02-09-2023 05:13:47, 1455, 20.16, 70.40
02-09-2023 05:13:52, 1456, 20.16, 70.40
02-09-2023 05:13:57, 1456, 20.17, 70.41
02-09-2023 05:14:02, 1457, 20.14, 70.44
02-09-2023 05:14:07, 1457, 20.14, 70.42
02-09-2023 05:14:12, 1456, 20.14, 70.42
02-09-2023 05:14:17, 1457, 20.17, 70.40
02-09-2023 05:14:22, 1457, 20.16, 70.42
02-09-2023 05:14:27, 1459, 20.16, 70.41
02-09-2023 05:14:32, 1459, 20.17, 70.41
02-09-2023 05:14:37, 1459, 20.14, 70.42
02-09-2023 05:14:42, 1460, 20.14, 70.41
02-09-2023 05:14:47, 1461, 20.14, 70.40
02-09-2023 05:14:53, 1461, 20.14, 70.43
02-09-2023 05:14:58, 1460, 20.16, 70.40
02-09-2023 05:15:03, 1461, 20.14, 70.39
02-09-2023 05:15:08, 1461, 20.17, 70.44
02-09-2023 05:15:13, 1460, 20.16, 70.45
02-09-2023 05:15:18, 1460, 20.16, 70.41
02-09-2023 05:15:23, 1460, 20.14, 70.42
02-09-2023 05:15:28, 1460, 20.17, 70.46
02-09-2023 05:15:33, 1460, 20.16, 70.45
02-09-2023 05:15:38, 1460, 20.15, 70.45
02-09-2023 05:15:43, 1460, 20.16, 70.40
02-09-2023 05:15:48, 1460, 20.14, 70.39
02-09-2023 05:15:53, 1460, 20.16, 70.41
02-09-2023 05:15:58, 1460, 20.16, 70.41
02-09-2023 05:16:03, 1460, 20.14, 70.41
02-09-2023 05:16:08, 1461, 20.14, 70.43
02-09-2023 05:16:13, 1461, 20.17, 70.41
02-09-2023 05:16:18, 1461, 20.14, 70.42
02-09-2023 05:16:23, 1461, 20.16, 70.43
02-09-2023 05:16:28, 1462, 20.14, 70.42
02-09-2023 05:16:33, 1461, 20.14, 70.45
02-09-2023 05:16:38, 1461, 20.15, 70.42
02-09-2023 05:16:43, 1461, 20.14, 70.42
02-09-2023 05:16:48, 1461, 20.16, 70.42
02-09-2023 05:16:53, 1461, 20.14, 70.45
02-09-2023 05:16:58, 1461, 20.14, 70.45
02-09-2023 05:17:03, 1462, 20.14, 70.40
02-09-2023 05:17:08, 1461, 20.14, 70.40
02-09-2023 05:17:13, 1460, 20.13, 70.44
02-09-2023 05:17:18, 1460, 20.14, 70.44
02-09-2023 05:17:23, 1459, 20.13, 70.43
02-09-2023 05:17:28, 1458, 20.14, 70.43
02-09-2023 05:17:33, 1457, 20.14, 70.44
02-09-2023 05:17:38, 1457, 20.13, 70.43
02-09-2023 05:17:43, 1457, 20.15, 70.47
02-09-2023 05:17:48, 1456, 20.13, 70.44
02-09-2023 05:17:53, 1457, 20.13, 70.43
02-09-2023 05:17:58, 1456, 20.14, 70.45
02-09-2023 05:18:03, 1456, 20.13, 70.44
02-09-2023 05:18:08, 1456, 20.13, 70.46
02-09-2023 05:18:13, 1456, 20.13, 70.44
02-09-2023 05:18:18, 1457, 20.16, 70.48
02-09-2023 05:18:23, 1458, 20.13, 70.45
02-09-2023 05:18:28, 1457, 20.13, 70.45
02-09-2023 05:18:33, 1457, 20.15, 70.45
02-09-2023 05:18:38, 1456, 20.16, 70.47
02-09-2023 05:18:43, 1456, 20.13, 70.48
02-09-2023 05:18:48, 1456, 20.16, 70.46
02-09-2023 05:18:53, 1456, 20.16, 70.45
02-09-2023 05:18:58, 1457, 20.14, 70.48
02-09-2023 05:19:03, 1456, 20.13, 70.51
02-09-2023 05:19:08, 1457, 20.13, 70.47
02-09-2023 05:19:13, 1456, 20.12, 70.45
02-09-2023 05:19:18, 1458, 20.14, 70.50
02-09-2023 05:19:23, 1458, 20.12, 70.45
02-09-2023 05:19:28, 1458, 20.12, 70.54
02-09-2023 05:19:33, 1458, 20.12, 70.47
02-09-2023 05:19:38, 1458, 20.12, 70.48
02-09-2023 05:19:43, 1458, 20.14, 70.43
02-09-2023 05:19:48, 1458, 20.12, 70.45
02-09-2023 05:19:53, 1458, 20.11, 70.45
02-09-2023 05:19:58, 1459, 20.12, 70.46
02-09-2023 05:20:03, 1459, 20.12, 70.46
02-09-2023 05:20:08, 1460, 20.11, 70.48
02-09-2023 05:20:13, 1460, 20.13, 70.46
02-09-2023 05:20:18, 1460, 20.12, 70.46
02-09-2023 05:20:23, 1460, 20.13, 70.50
02-09-2023 05:20:28, 1460, 20.11, 70.52
02-09-2023 05:20:33, 1459, 20.11, 70.45
02-09-2023 05:20:38, 1461, 20.11, 70.45
02-09-2023 05:20:43, 1461, 20.13, 70.49
02-09-2023 05:20:48, 1461, 20.12, 70.52
02-09-2023 05:20:53, 1462, 20.13, 70.48
02-09-2023 05:20:58, 1462, 20.12, 70.53
02-09-2023 05:21:03, 1461, 20.10, 70.49
02-09-2023 05:21:08, 1462, 20.12, 70.47
02-09-2023 05:21:13, 1462, 20.14, 70.48
02-09-2023 05:21:18, 1462, 20.12, 70.52
02-09-2023 05:21:23, 1463, 20.14, 70.45
02-09-2023 05:21:28, 1463, 20.12, 70.51
02-09-2023 05:21:33, 1464, 20.12, 70.51
02-09-2023 05:21:38, 1464, 20.14, 70.48
02-09-2023 05:21:43, 1465, 20.12, 70.52
02-09-2023 05:21:48, 1465, 20.12, 70.51
02-09-2023 05:21:53, 1465, 20.11, 70.52
02-09-2023 05:21:58, 1466, 20.12, 70.51
02-09-2023 05:22:03, 1467, 20.11, 70.50
02-09-2023 05:22:08, 1467, 20.13, 70.50
02-09-2023 05:22:13, 1467, 20.12, 70.48
02-09-2023 05:22:18, 1467, 20.10, 70.50
